arr_size,avg_partition_size
100,41.799999
200,87.099998
300,133.100006
400,166.500000
500,220.600006
600,257.000000
700,334.799988
800,367.500000
900,391.299988
1000,338.799988
1100,368.600006
1200,523.400024
1300,555.400024
1400,630.900024
1500,678.099976
1600,738.400024
1700,792.299988
1800,816.099976
1900,885.000000
2000,958.900024
2100,1009.700012
2200,585.900024
2300,408.200012
2400,1034.400024
2500,1035.099976
2600,1131.300049
2700,1213.500000
2800,1240.800049
2900,1342.300049
3000,1180.500000
3100,1394.599976
3200,440.799988
3300,1349.699951
3400,1468.900024
3500,1592.400024
3600,1619.099976
3700,1697.300049
3800,1733.500000
3900,1804.300049
4000,1829.500000
4100,1840.400024
4200,1934.699951
4300,2008.699951
4400,2136.300049
4500,2114.500000
4600,2167.500000
4700,2170.300049
4800,2217.399902
4900,2378.800049
5000,2344.800049
5100,2424.399902
5200,2381.199951
5300,2466.699951
5400,2495.199951
5500,2592.199951
5600,2648.600098
5700,2724.100098
5800,2741.899902
5900,2761.899902
6000,2913.899902
6100,2845.899902
6200,2931.500000
6300,3020.000000
6400,3026.500000
6500,3119.100098
6600,1915.000000
6700,2807.100098
6800,3067.000000
6900,1915.099976
7000,3011.899902
7100,3265.899902
7200,3151.100098
7300,2338.399902
7400,2044.099976
7500,3316.000000
7600,2878.000000
7700,3281.699951
7800,3337.800049
7900,3467.899902
8000,3546.500000
8100,3801.500000
8200,3763.300049
8300,3607.800049
8400,3889.000000
8500,3948.199951
8600,4043.899902
8700,4042.899902
8800,2950.100098
8900,3575.399902
9000,3376.199951
9100,3223.300049
9200,4025.000000
9300,4295.600098
9400,4242.299805
9500,3461.100098
9600,2048.199951
9700,4375.600098
9800,4291.500000
9900,4164.100098
10000,4206.600098
10100,4449.299805
10200,4625.600098
10300,4579.799805
10400,4739.200195
10500,4703.700195
10600,4772.799805
10700,4878.100098
10800,4972.600098
10900,4879.100098
11000,5197.799805
11100,5268.799805
11200,5189.700195
11300,5223.500000
11400,5177.299805
11500,5475.200195
11600,5391.000000
11700,5350.299805
11800,5532.799805
11900,5523.299805
12000,5442.899902
12100,5744.899902
12200,5668.500000
12300,5857.200195
12400,5731.899902
12500,5872.299805
12600,5868.299805
12700,5875.500000
12800,5857.899902
12900,6138.799805
13000,5970.799805
13100,5959.000000
13200,6237.700195
13300,6438.299805
13400,6377.299805
13500,6461.500000
13600,6528.299805
13700,6381.500000
13800,6629.799805
13900,6550.899902
14000,6725.700195
14100,6656.799805
14200,6681.700195
14300,6741.799805
14400,6924.600098
14500,6923.799805
14600,6992.899902
14700,6992.200195
14800,7119.799805
14900,7206.799805
15000,7173.100098
15100,7142.799805
15200,7210.799805
15300,7262.399902
15400,7333.100098
15500,7244.899902
15600,7376.299805
15700,7429.100098
15800,7525.799805
15900,7509.200195
16000,7577.000000
16100,7628.799805
16200,7713.299805
16300,7616.600098
16400,7698.700195
16500,7770.700195
16600,7785.500000
16700,7972.899902
16800,8019.100098
16900,8076.700195
17000,8029.100098
17100,8150.399902
17200,8207.200195
17300,8242.299805
17400,8202.500000
17500,8267.900391
17600,8461.500000
17700,8513.099609
17800,8462.200195
17900,8583.599609
18000,8528.400391
18100,8623.799805
18200,8770.099609
18300,8726.299805
18400,8787.299805
18500,8865.599609
18600,8850.099609
18700,8810.000000
18800,8969.400391
18900,8996.299805
19000,9064.799805
19100,9109.599609
19200,9168.299805
19300,9266.799805
19400,9164.400391
19500,9306.099609
19600,9258.099609
19700,6251.299805
19800,7891.200195
19900,9161.799805
20000,9203.000000
20100,8421.200195
20200,9095.200195
20300,9259.000000
20400,9227.799805
20500,7239.799805
20600,9661.599609
20700,7051.299805
20800,8053.399902
20900,9379.000000
21000,9407.200195
21100,9651.099609
21200,9946.900391
21300,9958.599609
21400,9659.599609
21500,9914.299805
21600,10307.700195
21700,10246.200195
21800,10235.500000
21900,8724.299805
22000,8518.200195
22100,9709.700195
22200,6477.200195
22300,9704.400391
22400,9878.099609
22500,9833.099609
22600,7195.200195
22700,8656.700195
22800,9790.500000
22900,8650.599609
23000,9914.599609
23100,10154.500000
23200,10086.200195
23300,10740.500000
23400,10673.599609
23500,10862.500000
23600,10864.700195
23700,11122.000000
23800,10689.099609
23900,10957.700195
24000,11164.099609
24100,11411.500000
24200,11318.500000
24300,11599.000000
24400,11314.500000
24500,11465.400391
24600,11638.099609
24700,11563.700195
24800,11495.700195
24900,11767.299805
25000,11506.500000
25100,11779.299805
25200,11541.700195
25300,11901.400391
25400,11910.299805
25500,12007.700195
25600,12084.900391
25700,12264.000000
25800,12299.200195
25900,12226.299805
26000,12372.400391
26100,12469.299805
26200,12283.900391
26300,10865.799805
26400,10918.599609
26500,4378.500000
26600,4436.899902
26700,11026.299805
26800,12331.500000
26900,12677.000000
27000,11140.200195
27100,9477.299805
27200,12050.599609
27300,8771.099609
27400,11878.000000
27500,12089.200195
27600,12324.400391
27700,12591.099609
27800,12765.599609
27900,12593.900391
28000,12882.900391
28100,12915.000000
28200,13309.000000
28300,13217.900391
28400,13187.599609
28500,10899.000000
28600,12533.599609
28700,12472.599609
28800,9486.000000
28900,13110.900391
29000,13425.799805
29100,13243.200195
29200,10040.099609
29300,10938.099609
29400,12554.400391
29500,11074.900391
29600,12200.799805
29700,13142.799805
29800,12687.299805
29900,13331.400391
30000,13408.200195
30100,13733.400391
30200,13870.299805
30300,14028.400391
30400,14121.200195
30500,14042.200195
30600,14329.500000
30700,13968.900391
30800,14620.799805
30900,14175.500000
31000,14493.700195
31100,14663.900391
31200,14597.200195
31300,14920.700195
31400,14421.099609
31500,14971.299805
31600,14903.200195
31700,14154.500000
31800,14847.200195
31900,14946.900391
32000,15105.700195
32100,15149.400391
32200,15068.299805
32300,15119.700195
32400,15052.000000
32500,15476.500000
32600,15237.500000
32700,15270.900391
32800,15505.200195
32900,15273.299805
33000,15405.400391
33100,15739.000000
33200,15697.000000
33300,15780.099609
33400,15608.900391
33500,15810.000000
33600,15896.700195
33700,15984.400391
33800,16045.599609
33900,15979.000000
34000,16043.500000
34100,16214.700195
34200,16249.200195
34300,16026.500000
34400,16274.799805
34500,16337.400391
34600,16364.200195
34700,16539.900391
34800,16585.199219
34900,16323.700195
35000,16528.500000
35100,16740.599609
35200,16797.500000
35300,16530.099609
35400,16699.199219
35500,16786.300781
35600,16865.500000
35700,16689.500000
35800,17066.199219
35900,16635.400391
36000,16981.900391
36100,17240.800781
36200,17128.000000
36300,17314.400391
36400,17373.099609
36500,17233.400391
36600,17329.800781
36700,17235.400391
36800,17384.599609
36900,17650.300781
37000,17685.699219
37100,17544.800781
37200,17700.099609
37300,17796.400391
37400,17807.000000
37500,17742.699219
37600,17975.500000
37700,17841.000000
37800,18079.599609
37900,18102.500000
38000,18111.599609
38100,18137.500000
38200,18289.199219
38300,18285.199219
38400,18320.599609
38500,18385.000000
38600,18443.800781
38700,18430.400391
38800,18514.900391
38900,18537.199219
39000,18648.599609
39100,18634.500000
39200,18753.800781
39300,18627.000000
39400,18830.699219
39500,18694.400391
39600,18900.300781
39700,18945.099609
39800,18792.400391
39900,19219.000000
40000,19099.199219
40100,19110.900391
40200,19200.800781
40300,19223.699219
40400,19284.599609
40500,19147.099609
40600,19203.699219
40700,19437.699219
40800,19413.500000
40900,19502.699219
41000,19567.699219
41100,19635.699219
41200,19709.800781
41300,19717.599609
41400,19502.500000
41500,19778.400391
41600,19873.199219
41700,19877.800781
41800,19914.699219
41900,19990.599609
42000,20035.099609
42100,20048.099609
42200,20116.900391
42300,20209.099609
42400,20220.500000
42500,20273.699219
42600,20367.800781
42700,20188.500000
42800,20226.400391
42900,20413.400391
43000,20662.300781
43100,20546.099609
43200,20614.000000
43300,20477.900391
43400,20472.800781
43500,20747.699219
43600,20832.500000
43700,20868.699219
43800,20893.800781
43900,20945.000000
44000,21005.400391
44100,20986.199219
44200,21116.900391
44300,21152.199219
44400,21208.199219
44500,21221.400391
44600,21272.900391
44700,21313.400391
44800,21325.800781
44900,21422.400391
45000,21434.599609
45100,21513.300781
45200,21552.599609
45300,21630.800781
45400,21668.300781
45500,21873.699219
45600,21905.099609
45700,21778.800781
45800,21804.699219
45900,21869.199219
46000,21970.699219
46100,21948.099609
46200,22023.500000
46300,21723.800781
46400,21966.099609
46500,22193.300781
46600,22214.400391
46700,22290.599609
46800,22349.099609
46900,22137.099609
47000,22373.300781
47100,22282.300781
47200,22494.300781
47300,22495.099609
47400,22579.500000
47500,22685.800781
47600,22466.099609
47700,22691.699219
47800,22760.400391
47900,22850.900391
48000,22899.099609
48100,22926.300781
48200,22963.900391
48300,23082.300781
48400,23056.099609
48500,23121.199219
48600,23141.000000
48700,23136.599609
48800,23198.199219
48900,23283.699219
49000,23339.199219
49100,23163.800781
49200,23493.800781
49300,23514.900391
49400,23566.800781
49500,23558.900391
49600,23606.699219
49700,23670.699219
49800,23749.699219
49900,23801.800781
50000,23408.699219
50100,23837.800781
50200,23902.800781
50300,23992.199219
50400,24018.400391
50500,24264.300781
50600,24098.000000
50700,24127.900391
50800,24212.500000
50900,24237.099609
51000,24353.699219
51100,24357.099609
51200,24448.900391
51300,24459.599609
51400,24410.000000
51500,24485.400391
51600,24545.400391
51700,24617.000000
51800,24719.900391
51900,24714.099609
52000,24760.800781
52100,24873.300781
52200,24861.900391
52300,24946.699219
52400,25002.900391
52500,25005.800781
52600,25078.400391
52700,25152.699219
52800,25148.800781
52900,25169.099609
53000,25231.099609
53100,25329.099609
53200,25367.000000
53300,25423.099609
53400,25478.500000
53500,25454.699219
53600,25534.500000
53700,25627.400391
53800,25645.099609
53900,25670.699219
54000,25759.599609
54100,25820.900391
54200,25874.500000
54300,25985.199219
54400,25994.199219
54500,26052.199219
54600,26035.699219
54700,26024.199219
54800,26114.800781
54900,26159.099609
55000,26247.800781
55100,26289.400391
55200,26337.900391
55300,26488.699219
55400,26480.900391
55500,26510.699219
55600,26536.199219
55700,26557.199219
55800,26600.199219
55900,26630.599609
56000,26760.000000
56100,26776.599609
56200,26817.699219
56300,26919.500000
56400,26971.599609
56500,26987.000000
56600,27065.900391
56700,27052.900391
56800,27152.099609
56900,27139.699219
57000,27205.300781
57100,27253.400391
57200,27369.800781
57300,27370.699219
57400,27374.500000
57500,27411.099609
57600,27447.900391
57700,27305.199219
57800,27565.000000
57900,27633.099609
58000,27640.099609
58100,27697.900391
58200,27786.000000
58300,27798.099609
58400,27880.500000
58500,27913.400391
58600,27928.800781
58700,28050.099609
58800,28058.000000
58900,28148.599609
59000,28151.000000
59100,21885.199219
59200,25192.900391
59300,25285.300781
59400,24301.300781
59500,26603.000000
59600,27936.800781
59700,27702.900391
59800,25042.199219
59900,9676.099609
60000,27878.199219
60100,26606.800781
60200,26648.000000
60300,27271.300781
60400,27000.000000
60500,28570.500000
60600,28701.000000
60700,28248.400391
60800,27165.800781
60900,28557.599609
61000,28526.500000
61100,29077.300781
61200,28407.500000
61300,26667.400391
61400,27721.300781
61500,23515.300781
61600,19554.500000
61700,27226.699219
61800,28183.099609
61900,28481.800781
62000,22950.300781
62100,23503.599609
62200,26689.199219
62300,19349.199219
62400,25557.199219
62500,27929.000000
62600,27437.699219
62700,29326.500000
62800,29384.500000
62900,29504.099609
63000,28954.800781
63100,29575.599609
63200,29625.500000
63300,29142.000000
63400,29415.900391
63500,30268.699219
63600,29987.199219
63700,30134.199219
63800,30177.900391
63900,30229.099609
64000,30191.099609
64100,30595.900391
64200,30067.599609
64300,29596.599609
64400,29851.000000
64500,30206.500000
64600,30550.000000
64700,30382.699219
64800,30963.099609
64900,30838.800781
65000,31044.800781
65100,31022.800781
65200,31094.800781
65300,30942.900391
65400,31257.400391
65500,30907.900391
65600,31292.000000
65700,27201.800781
65800,27744.599609
65900,26720.400391
66000,25686.400391
66100,28193.699219
66200,30395.000000
66300,29318.800781
66400,26053.500000
66500,27764.199219
66600,24372.800781
66700,20058.900391
66800,28651.199219
66900,29915.000000
67000,29907.500000
67100,30015.800781
67200,30332.400391
67300,31499.699219
67400,30732.699219
67500,31905.400391
67600,31078.599609
67700,31704.500000
67800,29776.000000
67900,27530.800781
68000,27586.599609
68100,28732.199219
68200,26268.300781
68300,30761.500000
68400,31215.699219
68500,32037.099609
68600,29727.800781
68700,29786.300781
68800,20940.400391
68900,23269.300781
69000,29920.000000
69100,30024.800781
69200,31200.300781
69300,31925.300781
69400,31673.300781
69500,31118.800781
69600,31084.900391
69700,31712.699219
69800,31431.800781
69900,31326.300781
70000,32132.699219
70100,31967.099609
70200,32000.699219
70300,32975.101562
70400,33337.699219
70500,33050.000000
70600,33356.898438
70700,33431.601562
70800,33140.500000
70900,33492.398438
71000,33525.000000
71100,32991.398438
71200,33358.898438
71300,33740.398438
71400,33150.500000
71500,34103.000000
71600,33837.898438
71700,33628.000000
71800,33596.601562
71900,33679.500000
72000,34287.000000
72100,34421.601562
72200,34169.101562
72300,34469.300781
72400,33625.601562
72500,34281.601562
72600,33998.199219
72700,34353.101562
72800,34739.898438
72900,34816.699219
73000,34564.000000
73100,34910.000000
73200,34535.398438
73300,34993.300781
73400,35038.398438
73500,35097.000000
73600,34793.101562
73700,35191.101562
73800,35200.300781
73900,35302.699219
74000,35380.300781
74100,35015.000000
74200,35391.000000
74300,35415.199219
74400,35455.199219
74500,34958.199219
74600,35549.699219
74700,35355.601562
74800,35639.699219
74900,35443.101562
75000,34785.699219
75100,35578.000000
75200,35527.500000
75300,35621.000000
75400,35985.500000
75500,35944.101562
75600,36090.601562
75700,35498.199219
75800,36162.000000
75900,36179.699219
76000,36284.398438
76100,36301.500000
76200,36358.000000
76300,36432.800781
76400,36081.199219
76500,36510.800781
76600,36527.300781
76700,35991.699219
76800,36624.601562
76900,36738.199219
77000,36394.398438
77100,36767.898438
77200,36833.699219
77300,36515.500000
77400,36923.800781
77500,36873.398438
77600,37050.500000
77700,37065.601562
77800,37029.300781
77900,37100.398438
78000,37150.898438
78100,36849.199219
78200,37358.898438
78300,37390.699219
78400,37465.300781
78500,37498.601562
78600,37515.898438
78700,37546.898438
78800,35894.398438
78900,35621.898438
79000,33949.500000
79100,24642.500000
79200,34742.000000
79300,36425.101562
79400,36825.800781
79500,27867.000000
79600,30472.699219
79700,36270.398438
79800,23966.099609
79900,33780.699219
80000,35714.898438
80100,35822.500000
80200,35492.101562
80300,35843.199219
80400,36997.101562
80500,37680.898438
80600,37775.898438
80700,38521.800781
80800,38156.000000
80900,37218.300781
81000,37580.101562
81100,33270.601562
81200,21619.300781
81300,33542.101562
81400,35313.199219
81500,34713.300781
81600,37171.000000
81700,36146.800781
81800,35494.500000
81900,31265.699219
82000,32347.599609
82100,35919.101562
82200,36750.398438
82300,37160.300781
82400,37845.800781
82500,37211.000000
82600,39037.000000
82700,37276.398438
82800,37688.300781
82900,37333.101562
83000,38183.000000
83100,39325.500000
83200,38261.300781
83300,37979.000000
83400,38760.500000
83500,39150.199219
83600,39161.898438
83700,38845.898438
83800,39982.898438
83900,39644.800781
84000,38586.300781
84100,37896.500000
84200,39131.300781
84300,39791.898438
84400,39503.300781
84500,39975.000000
84600,40382.000000
84700,40391.199219
84800,38923.800781
84900,39764.000000
85000,39585.601562
85100,38718.800781
85200,40610.300781
85300,34485.300781
85400,34339.000000
85500,36107.800781
85600,36479.300781
85700,36173.800781
85800,40962.500000
85900,40181.699219
86000,39945.300781
86100,38106.601562
86200,39251.800781
86300,27449.599609
86400,31296.199219
86500,37262.601562
86600,36505.000000
86700,40263.300781
86800,39870.199219
86900,38806.300781
87000,39645.000000
87100,40408.800781
87200,39004.601562
87300,41587.300781
87400,41773.699219
87500,34126.699219
87600,29647.400391
87700,38522.699219
87800,37360.300781
87900,37736.500000
88000,40113.000000
88100,38227.500000
88200,40569.601562
88300,20798.900391
88400,38411.500000
88500,32901.000000
88600,37708.898438
88700,39610.398438
88800,39679.199219
88900,39677.101562
89000,40517.000000
89100,40943.898438
89200,41768.898438
89300,39908.101562
89400,41908.199219
89500,41085.699219
89600,41905.398438
89700,41543.101562
89800,41706.300781
89900,41670.300781
90000,42531.300781
90100,41375.800781
90200,42582.300781
90300,42360.898438
90400,41184.300781
90500,42354.800781
90600,42733.398438
90700,42833.699219
90800,42937.699219
90900,42539.898438
91000,42227.000000
91100,43034.000000
91200,43031.199219
91300,42314.601562
91400,42371.898438
91500,42827.699219
91600,43237.500000
91700,43267.398438
91800,42988.500000
91900,43818.300781
92000,43381.300781
92100,43984.199219
92200,43635.898438
92300,43650.300781
92400,43999.601562
92500,44101.199219
92600,43315.398438
92700,42993.601562
92800,44254.500000
92900,43934.398438
93000,43896.601562
93100,43538.601562
93200,44435.800781
93300,44067.300781
93400,44088.000000
93500,44517.500000
93600,43768.300781
93700,44301.000000
93800,44322.699219
93900,44754.601562
94000,44111.601562
94100,44473.601562
94200,44522.300781
94300,44174.601562
94400,44632.000000
94500,45030.101562
94600,45102.398438
94700,44773.000000
94800,43982.699219
94900,44404.898438
95000,45324.300781
95100,45319.000000
95200,44957.500000
95300,45384.101562
95400,45548.000000
95500,45161.500000
95600,43949.601562
95700,45654.898438
95800,45745.500000
95900,45368.601562
96000,44926.199219
96100,45724.601562
96200,45814.898438
96300,45900.699219
96400,45544.000000
96500,46061.800781
96600,45683.199219
96700,46056.199219
96800,46116.000000
96900,46206.898438
97000,46261.000000
97100,46333.601562
97200,46278.800781
97300,46006.398438
97400,45991.699219
97500,46499.699219
97600,46541.398438
97700,46192.101562
97800,46245.800781
97900,46240.199219
98000,46764.398438
98100,46732.699219
98200,46312.000000
98300,46768.300781
98400,46892.500000
98500,46989.699219
98600,46930.398438
98700,47013.800781
98800,47105.500000
98900,47119.000000
99000,47213.800781
99100,47257.199219
99200,46861.199219
99300,47306.300781
99400,47363.800781
99500,46983.699219
99600,47475.101562
99700,47575.898438
99800,47511.398438
99900,47487.800781
100000,47676.500000
